race_id,track,total_laps,track_temp,pit_lane_time,base_lap_time,lap_band,temp_band,unique_sequence_count,two_stop_drivers,top_sequence,top_sequence_count,soft_share,medium_share,hard_share,soft_hard_share,medium_hard_share,hard_medium_share,medium_soft_share,soft_medium_share,is_challenge,challenge_score
R16212,Monaco,50.0,33.0,22.0,89.3,mid,warm,5.0,0.0,HARD>MEDIUM,7.0,0.05,0.45,0.5,0.05,0.3,0.35,0.15,0.0,0,0.0027576552573633185
R20885,COTA,49.0,28.0,22.2,88.1,mid,mild,6.0,0.0,SOFT>HARD,5.0,0.3,0.35,0.35,0.25,0.25,0.25,0.1,0.05,0,0.002757588940571701
R18749,Bahrain,48.0,34.0,21.8,93.8,mid,warm,6.0,0.0,SOFT>MEDIUM,4.0,0.3,0.3,0.4,0.1,0.2,0.2,0.1,0.2,0,0.002757302170811225
R23219,Monaco,55.0,21.0,24.0,88.8,mid,cool,10.0,7.0,HARD>SOFT,5.0,0.15,0.35,0.5,0.1,0.05,0.05,0.15,0.05,0,0.002757014938699262
R18516,Silverstone,47.0,31.0,23.0,89.2,mid,warm,6.0,0.0,HARD>SOFT,6.0,0.35,0.25,0.4,0.15,0.05,0.1,0.2,0.2,0,0.0027567124067159623
R12410,COTA,46.0,29.0,21.7,85.9,mid,mild,6.0,0.0,SOFT>MEDIUM,5.0,0.45,0.2,0.35,0.2,0.05,0.15,0.15,0.25,0,0.002756426511386048
R17159,Bahrain,36.0,31.0,23.4,89.1,mid_short,warm,6.0,0.0,SOFT>HARD,5.0,0.45,0.1,0.45,0.25,0.05,0.2,0.05,0.2,0,0.00275634120973553
R16159,Bahrain,49.0,33.0,21.3,82.3,mid,warm,6.0,0.0,SOFT>MEDIUM,7.0,0.55,0.3,0.15,0.2,0.1,0.1,0.2,0.35,0,0.002756328964423339
R28973,COTA,68.0,28.0,21.7,80.5,long,mild,12.0,9.0,HARD>MEDIUM,4.0,0.2,0.4,0.4,0.05,0.15,0.2,0.1,0.0,0,0.0027559829618264463
R17726,COTA,52.0,32.0,22.8,92.7,mid,warm,6.0,0.0,MEDIUM>HARD,7.0,0.2,0.4,0.4,0.15,0.35,0.25,0.05,0.05,0,0.002755102157151751
R11036,Suzuka,47.0,33.0,22.2,82.1,mid,warm,6.0,0.0,SOFT>HARD,6.0,0.4,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0,0.002754763335665332
R04041,Spa,33.0,30.0,21.1,82.8,short,mild,4.0,0.0,SOFT>HARD,8.0,0.4,0.25,0.35,0.4,0.25,0.15,0.0,0.0,0,0.0027547018551503204
R25362,Silverstone,63.0,29.0,21.5,94.3,long,mild,12.0,9.0,MEDIUM>HARD,4.0,0.35,0.45,0.2,0.15,0.2,0.05,0.0,0.05,0,0.0027542052228876255
R28826,Monaco,69.0,28.0,20.2,82.5,long,mild,9.0,5.0,SOFT>HARD,5.0,0.45,0.3,0.25,0.25,0.1,0.0,0.1,0.1,0,0.0027538099543456688
R17775,Suzuka,50.0,34.0,20.4,82.8,mid,warm,5.0,0.0,SOFT>MEDIUM,7.0,0.55,0.2,0.25,0.2,0.0,0.05,0.2,0.35,0,0.0027533407035317168
R23521,Spa,56.0,28.0,20.6,83.8,long,mild,11.0,5.0,SOFT>MEDIUM,5.0,0.4,0.3,0.3,0.05,0.15,0.15,0.05,0.25,0,0.002753172865162146
R23732,Suzuka,47.0,27.0,20.6,82.8,mid,mild,8.0,4.0,SOFT>MEDIUM,5.0,0.25,0.35,0.4,0.0,0.2,0.15,0.0,0.25,0,0.002753063185699314
R10617,Spa,54.0,33.0,21.1,82.4,mid,warm,5.0,0.0,SOFT>MEDIUM,5.0,0.45,0.35,0.2,0.2,0.15,0.0,0.2,0.25,0,0.002752620805242094
R11034,Suzuka,38.0,31.0,23.7,92.2,mid_short,warm,5.0,0.0,SOFT>HARD,7.0,0.45,0.5,0.05,0.35,0.3,0.05,0.2,0.1,0,0.0027520933922379853
R28148,Monza,64.0,34.0,20.4,91.7,long,warm,12.0,7.0,HARD>MEDIUM,5.0,0.3,0.3,0.4,0.15,0.1,0.25,0.05,0.05,0,0.0027515305122533524
R23270,Bahrain,62.0,22.0,23.5,84.6,long,cool,11.0,8.0,HARD>MEDIUM,4.0,0.2,0.3,0.5,0.1,0.05,0.2,0.15,0.05,0,0.002751155624957478
R29473,Bahrain,68.0,28.0,23.0,89.1,long,mild,11.0,8.0,HARD>SOFT,4.0,0.3,0.2,0.5,0.15,0.1,0.05,0.05,0.05,0,0.002750223322344265
R29704,Spa,55.0,32.0,23.6,82.6,mid,warm,11.0,5.0,SOFT>HARD,4.0,0.4,0.35,0.25,0.2,0.05,0.1,0.2,0.1,0,0.0027501103877630865
R28977,Spa,62.0,38.0,23.9,93.5,long,hot,10.0,6.0,HARD>MEDIUM,5.0,0.2,0.35,0.45,0.0,0.1,0.25,0.1,0.1,0,0.002749849837204976
R28173,Spa,47.0,26.0,20.2,82.1,mid,mild,10.0,6.0,HARD>MEDIUM,4.0,0.2,0.3,0.5,0.1,0.15,0.2,0.1,0.0,0,0.002749574814736417
R29719,Spa,51.0,28.0,20.5,87.2,mid,mild,10.0,8.0,MEDIUM>SOFT,3.0,0.3,0.45,0.25,0.15,0.05,0.1,0.15,0.15,0,0.002749373460140803
R08097,Silverstone,51.0,28.0,22.6,91.9,mid,mild,6.0,0.0,SOFT>MEDIUM,6.0,0.4,0.3,0.3,0.1,0.1,0.15,0.2,0.3,0,0.002749304639468686
R24069,Bahrain,60.0,26.0,22.5,93.0,long,mild,11.0,5.0,HARD>MEDIUM,5.0,0.3,0.25,0.45,0.1,0.05,0.25,0.15,0.1,0,0.0027489618440594762
R07308,Silverstone,37.0,31.0,23.7,80.9,mid_short,warm,6.0,0.0,SOFT>HARD,6.0,0.4,0.3,0.3,0.3,0.15,0.1,0.15,0.1,0,0.0027485391475559526
R05111,Suzuka,38.0,31.0,23.3,92.5,mid_short,warm,4.0,0.0,HARD>MEDIUM,11.0,0.2,0.2,0.6,0.2,0.2,0.55,0.0,0.0,0,0.002748379006271856
R29299,Silverstone,60.0,40.0,21.4,88.9,long,hot,11.0,6.0,SOFT>HARD,3.0,0.3,0.3,0.4,0.15,0.15,0.15,0.05,0.1,0,0.002748328493975141
R10098,Bahrain,37.0,34.0,21.2,89.8,mid_short,warm,6.0,0.0,HARD>SOFT,7.0,0.2,0.35,0.45,0.05,0.2,0.1,0.15,0.15,0,0.0027480972271685137
R12960,Spa,49.0,27.0,21.0,92.4,mid,mild,6.0,0.0,SOFT>MEDIUM,6.0,0.35,0.35,0.3,0.05,0.15,0.2,0.2,0.3,0,0.0027480818226949984
R01717,Monaco,28.0,32.0,22.6,94.3,short,warm,5.0,0.0,MEDIUM>HARD,9.0,0.15,0.45,0.4,0.1,0.45,0.15,0.0,0.05,0,0.0027478699479426332
R03436,Spa,37.0,32.0,21.7,82.6,mid_short,warm,3.0,0.0,SOFT>HARD,8.0,0.4,0.25,0.35,0.4,0.25,0.35,0.0,0.0,0,0.002747778269113871
R04325,COTA,39.0,29.0,22.5,84.2,mid_short,mild,3.0,0.0,HARD>MEDIUM,10.0,0.05,0.45,0.5,0.05,0.45,0.5,0.0,0.0,0,0.002747739487474691
R26039,Silverstone,44.0,18.0,20.5,90.0,mid_short,cool,8.0,5.0,SOFT>MEDIUM,5.0,0.35,0.45,0.2,0.1,0.2,0.0,0.15,0.25,0,0.0027476631240783214
R20438,COTA,52.0,29.0,22.0,88.2,mid,mild,6.0,0.0,HARD>MEDIUM,7.0,0.25,0.25,0.5,0.1,0.2,0.35,0.05,0.15,0,0.002747622372560649
R10695,Bahrain,40.0,30.0,20.1,92.1,mid_short,mild,6.0,0.0,SOFT>HARD,7.0,0.5,0.35,0.15,0.35,0.2,0.1,0.15,0.15,0,0.002747118422710375
R18947,COTA,48.0,31.0,22.9,81.6,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.25,0.4,0.1,0.1,0.2,0.15,0.25,0,0.0027467001950645933
R14552,COTA,55.0,27.0,21.9,90.3,mid,mild,6.0,0.0,SOFT>HARD,5.0,0.5,0.25,0.25,0.25,0.15,0.15,0.1,0.25,0,0.0027462129644198847
R08565,Bahrain,41.0,28.0,20.6,88.5,mid_short,mild,5.0,0.0,SOFT>HARD,7.0,0.35,0.35,0.3,0.35,0.05,0.15,0.3,0.0,0,0.002746029031598451
R22620,COTA,41.0,41.0,20.2,88.0,mid_short,hot,11.0,8.0,SOFT>MEDIUM,3.0,0.25,0.4,0.35,0.05,0.05,0.1,0.15,0.15,0,0.002745139195495718
R27834,Silverstone,67.0,31.0,21.1,90.3,long,warm,11.0,6.0,MEDIUM>SOFT,3.0,0.2,0.4,0.4,0.1,0.15,0.1,0.15,0.1,0,0.0027441931781299715
R22945,Spa,40.0,40.0,23.4,93.0,mid_short,hot,12.0,8.0,SOFT>HARD,3.0,0.35,0.4,0.25,0.15,0.1,0.05,0.1,0.1,0,0.0027441807649650086
R28863,Spa,66.0,20.0,21.6,85.2,long,cool,11.0,9.0,HARD>MEDIUM,3.0,0.3,0.15,0.55,0.05,0.0,0.15,0.05,0.15,0,0.002743496207745584
R22021,Suzuka,56.0,31.0,21.3,94.6,long,warm,10.0,5.0,MEDIUM>SOFT,6.0,0.3,0.45,0.25,0.15,0.05,0.1,0.3,0.05,0,0.0027426377171975865
R24505,COTA,44.0,24.0,23.0,92.0,mid_short,cool,9.0,5.0,HARD>MEDIUM,4.0,0.2,0.2,0.6,0.1,0.1,0.2,0.1,0.1,0,0.0027425996928026352
R21345,Silverstone,48.0,24.0,22.4,86.0,mid,cool,10.0,6.0,SOFT>HARD,3.0,0.35,0.35,0.3,0.15,0.05,0.1,0.15,0.15,0,0.002742518042455118
R06584,Silverstone,40.0,32.0,20.8,92.5,mid_short,warm,6.0,0.0,SOFT>HARD,4.0,0.35,0.35,0.3,0.2,0.2,0.1,0.15,0.15,0,0.0027424913346523493
R05799,COTA,39.0,33.0,20.4,81.6,mid_short,warm,3.0,0.0,HARD>MEDIUM,9.0,0.15,0.4,0.45,0.15,0.4,0.45,0.0,0.0,0,0.002741875685751937
R28659,Bahrain,65.0,23.0,21.8,93.9,long,cool,11.0,7.0,HARD>MEDIUM,3.0,0.25,0.25,0.5,0.15,0.05,0.15,0.15,0.05,0,0.0027417128013856283
R09696,COTA,40.0,34.0,22.4,83.1,mid_short,warm,5.0,0.0,HARD>SOFT,7.0,0.5,0.15,0.35,0.3,0.05,0.0,0.1,0.2,0,0.0027416636895671548
R16605,COTA,47.0,29.0,22.9,93.6,mid,mild,6.0,0.0,SOFT>MEDIUM,4.0,0.35,0.35,0.3,0.15,0.2,0.15,0.15,0.2,0,0.0027413323288568354
R11427,Silverstone,49.0,27.0,22.3,93.6,mid,mild,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.4,0.25,0.1,0.2,0.1,0.2,0.25,0,0.002741186625005369
R07150,COTA,51.0,32.0,20.6,91.7,mid,warm,6.0,0.0,MEDIUM>HARD,6.0,0.3,0.35,0.35,0.15,0.3,0.15,0.05,0.15,0,0.002741002980234701
R28420,Silverstone,47.0,36.0,20.2,87.4,mid,warm,12.0,9.0,HARD>SOFT>MEDIUM,3.0,0.3,0.25,0.45,0.15,0.15,0.1,0.05,0.0,0,0.0027407367756517665
R27343,Spa,61.0,32.0,22.5,84.8,long,warm,9.0,3.0,HARD>SOFT,6.0,0.4,0.2,0.4,0.15,0.05,0.1,0.05,0.2,0,0.002740560335097263
R11043,COTA,47.0,33.0,22.0,93.1,mid,warm,6.0,0.0,MEDIUM>HARD,5.0,0.2,0.45,0.35,0.1,0.25,0.15,0.2,0.1,0,0.0027403647538794267
R03620,Silverstone,33.0,31.0,21.2,83.3,short,warm,4.0,0.0,SOFT>HARD,8.0,0.4,0.4,0.2,0.4,0.4,0.15,0.0,0.0,0,0.0027402707835220965
R15169,Monaco,49.0,28.0,21.2,82.4,mid,mild,6.0,0.0,SOFT>HARD,6.0,0.35,0.35,0.3,0.3,0.25,0.05,0.1,0.05,0,0.0027400821886238184
R16909,Monaco,46.0,31.0,21.4,94.3,mid,warm,6.0,0.0,HARD>SOFT,6.0,0.3,0.3,0.4,0.05,0.2,0.1,0.1,0.25,0,0.0027397889208581154
R15455,Monaco,50.0,34.0,23.8,94.9,mid,warm,6.0,0.0,SOFT>HARD,4.0,0.35,0.35,0.3,0.2,0.2,0.15,0.15,0.15,0,0.0027384788921932766
R26203,Spa,41.0,34.0,22.6,87.0,mid_short,warm,9.0,5.0,HARD>MEDIUM,5.0,0.2,0.4,0.4,0.15,0.1,0.25,0.15,0.0,0,0.002738428725062612
R27782,COTA,65.0,27.0,20.4,94.6,long,mild,9.0,6.0,MEDIUM>SOFT,4.0,0.45,0.35,0.2,0.15,0.0,0.05,0.2,0.2,0,0.0027380834081381904
R26872,COTA,66.0,20.0,20.7,88.8,long,cool,10.0,5.0,MEDIUM>HARD,6.0,0.2,0.55,0.25,0.05,0.3,0.0,0.15,0.1,0,0.0027375633581774935
R05511,Monza,40.0,33.0,20.6,92.9,mid_short,warm,2.0,0.0,HARD>MEDIUM,10.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0,0.002737548052242139
R00299,Spa,34.0,32.0,23.1,93.1,short,warm,4.0,0.0,MEDIUM>HARD,10.0,0.05,0.5,0.45,0.05,0.5,0.3,0.0,0.0,0,0.002737432280190163
R20056,Spa,49.0,34.0,22.3,86.0,mid,warm,6.0,0.0,HARD>MEDIUM,7.0,0.2,0.35,0.45,0.15,0.15,0.35,0.2,0.05,0,0.0027373750658250453
R27162,Silverstone,50.0,21.0,21.7,88.6,mid,cool,8.0,4.0,HARD>MEDIUM,7.0,0.2,0.25,0.55,0.05,0.0,0.35,0.15,0.1,0,0.0027371469406763547
R14621,COTA,36.0,30.0,23.1,85.5,mid_short,mild,6.0,0.0,HARD>MEDIUM,8.0,0.2,0.15,0.65,0.15,0.05,0.4,0.1,0.05,0,0.0027371147926372693
R00156,Spa,27.0,32.0,21.7,94.5,short,warm,6.0,0.0,MEDIUM>HARD,8.0,0.35,0.45,0.2,0.2,0.4,0.05,0.05,0.15,0,0.002736844890490592
R24228,Monaco,59.0,32.0,20.1,82.8,long,warm,10.0,6.0,HARD>MEDIUM,3.0,0.3,0.25,0.45,0.1,0.05,0.15,0.15,0.15,0,0.0027367852619006013
R27170,Bahrain,48.0,34.0,20.6,89.3,mid,warm,11.0,6.0,HARD>MEDIUM,3.0,0.35,0.2,0.45,0.1,0.05,0.15,0.15,0.1,0,0.0027365146371149847
R15180,Spa,36.0,33.0,21.5,91.5,mid_short,warm,6.0,0.0,SOFT>HARD,6.0,0.5,0.2,0.3,0.3,0.15,0.25,0.05,0.2,0,0.002735979340270677
R26469,Spa,60.0,34.0,23.7,80.4,long,warm,9.0,4.0,SOFT>HARD,4.0,0.45,0.2,0.35,0.2,0.05,0.15,0.15,0.15,0,0.002735708742288952
R01690,Bahrain,40.0,32.0,21.5,83.3,mid_short,warm,2.0,0.0,HARD>MEDIUM,10.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0,0.0027353981301169884
R18465,Bahrain,53.0,33.0,23.8,91.4,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.2,0.45,0.1,0.1,0.2,0.1,0.25,0,0.002734638048522606
R02449,Spa,40.0,30.0,20.7,84.1,mid_short,mild,2.0,0.0,HARD>MEDIUM,11.0,0.0,0.45,0.55,0.0,0.45,0.55,0.0,0.0,0,0.0027343093471250113
R02119,Monaco,33.0,29.0,22.7,85.3,short,mild,4.0,0.0,SOFT>HARD,11.0,0.55,0.2,0.25,0.55,0.2,0.2,0.0,0.0,0,0.0027342804919804338
R13480,Bahrain,40.0,29.0,22.4,93.8,mid_short,mild,6.0,0.0,HARD>SOFT,8.0,0.35,0.15,0.5,0.1,0.05,0.1,0.1,0.25,0,0.002734259974596303
R22367,COTA,49.0,23.0,22.3,84.2,mid,cool,10.0,5.0,SOFT>HARD,4.0,0.4,0.4,0.2,0.2,0.2,0.1,0.05,0.15,0,0.0027342188869270193
R04665,Monaco,26.0,32.0,21.7,87.5,short,warm,5.0,0.0,SOFT>HARD,6.0,0.5,0.25,0.25,0.3,0.25,0.05,0.0,0.2,0,0.0027339285572033013
R17155,COTA,55.0,27.0,21.8,90.1,mid,mild,6.0,0.0,SOFT>HARD,4.0,0.3,0.35,0.35,0.2,0.2,0.15,0.15,0.1,0,0.0027338213512684974
R16824,Monaco,47.0,31.0,22.2,92.9,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.4,0.25,0.35,0.15,0.1,0.15,0.15,0.25,0,0.002733676309746111
R17010,Silverstone,46.0,27.0,21.0,92.5,mid,mild,6.0,0.0,HARD>SOFT,6.0,0.3,0.35,0.35,0.1,0.1,0.05,0.25,0.2,0,0.0027334826457061177
R02419,Spa,26.0,33.0,22.2,91.8,short,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.3,0.35,0.1,0.2,0.1,0.1,0.25,0,0.0027333285600801517
R23418,Monaco,63.0,32.0,23.3,82.3,long,warm,12.0,8.0,SOFT>MEDIUM,5.0,0.5,0.35,0.15,0.1,0.1,0.05,0.1,0.25,0,0.0027329428472298704
R11187,COTA,37.0,28.0,20.3,82.1,mid_short,mild,5.0,0.0,MEDIUM>HARD,9.0,0.3,0.55,0.15,0.1,0.45,0.0,0.1,0.2,0,0.002732802747929634
R27891,Spa,60.0,32.0,24.0,94.7,long,warm,10.0,7.0,MEDIUM>SOFT,3.0,0.3,0.5,0.2,0.15,0.15,0.1,0.15,0.05,0,0.002732581813324707
R12819,Monza,49.0,30.0,22.4,90.9,mid,mild,5.0,0.0,SOFT>HARD,5.0,0.45,0.35,0.2,0.25,0.1,0.0,0.25,0.2,0,0.002732307573538705
R06697,Silverstone,52.0,28.0,20.7,91.3,mid,mild,6.0,0.0,SOFT>HARD,5.0,0.4,0.3,0.3,0.25,0.15,0.15,0.15,0.15,0,0.0027320592435811386
R11474,Bahrain,47.0,28.0,23.7,94.9,mid,mild,6.0,0.0,HARD>MEDIUM,6.0,0.15,0.4,0.45,0.05,0.1,0.3,0.3,0.1,0,0.0027319950639191795
R17275,Spa,47.0,32.0,21.2,94.5,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.25,0.45,0.3,0.15,0.15,0.15,0.3,0.1,0,0.002731632661390408
R01112,COTA,38.0,28.0,23.9,85.9,mid_short,mild,3.0,0.0,SOFT>HARD,8.0,0.4,0.25,0.35,0.4,0.25,0.35,0.0,0.0,0,0.0027315618768499104
R24813,Spa,53.0,33.0,20.5,81.8,mid,warm,12.0,7.0,SOFT>MEDIUM,4.0,0.4,0.3,0.3,0.05,0.1,0.1,0.05,0.2,0,0.00273141346093231
R03622,Monza,29.0,30.0,22.2,93.3,short,mild,4.0,0.0,HARD>SOFT,9.0,0.2,0.3,0.5,0.2,0.3,0.05,0.0,0.0,0,0.0027312323101818044
R17374,Bahrain,41.0,27.0,20.6,90.5,mid_short,mild,5.0,0.0,SOFT>HARD,6.0,0.45,0.45,0.1,0.3,0.15,0.0,0.3,0.15,0,0.0027311623337642997
R13581,Silverstone,49.0,31.0,23.4,81.8,mid,warm,6.0,0.0,HARD>SOFT,7.0,0.15,0.4,0.45,0.1,0.2,0.1,0.2,0.05,0,0.002730954926901648
R06806,Silverstone,40.0,33.0,23.9,88.7,mid_short,warm,6.0,0.0,SOFT>HARD,6.0,0.6,0.3,0.1,0.3,0.2,0.05,0.1,0.3,0,0.0027304980045354593
R01932,Silverstone,26.0,32.0,21.4,87.0,short,warm,6.0,0.0,SOFT>HARD,6.0,0.35,0.25,0.4,0.3,0.1,0.2,0.15,0.05,0,0.0027303172003163645
R25293,Bahrain,62.0,21.0,22.7,93.5,long,cool,12.0,8.0,SOFT>MEDIUM,4.0,0.45,0.15,0.4,0.15,0.05,0.15,0.05,0.2,0,0.0027303083160391587
R22054,COTA,49.0,27.0,22.9,90.9,mid,mild,8.0,6.0,HARD>SOFT,5.0,0.4,0.1,0.5,0.15,0.0,0.2,0.0,0.1,0,0.0027301553595379517
R21920,Monza,66.0,30.0,22.4,91.8,long,mild,11.0,8.0,HARD>SOFT,4.0,0.25,0.25,0.5,0.15,0.15,0.05,0.0,0.05,0,0.0027299240313619698
R27652,Monaco,56.0,27.0,20.4,89.0,long,mild,10.0,7.0,HARD>MEDIUM,4.0,0.3,0.4,0.3,0.1,0.0,0.2,0.15,0.1,0,0.002729593767916487
R14264,COTA,49.0,30.0,21.2,94.5,mid,mild,6.0,0.0,HARD>MEDIUM,5.0,0.4,0.2,0.4,0.2,0.1,0.25,0.1,0.2,0,0.002729380411307474
R08842,COTA,43.0,28.0,22.5,93.1,mid_short,mild,6.0,0.0,SOFT>HARD,6.0,0.5,0.15,0.35,0.3,0.05,0.2,0.1,0.2,0,0.002729315343768458
R00236,Spa,35.0,29.0,21.2,93.3,short,mild,3.0,0.0,SOFT>HARD,8.0,0.4,0.4,0.2,0.4,0.4,0.2,0.0,0.0,0,0.0027291039157726162
R04932,COTA,31.0,29.0,21.3,88.1,short,mild,4.0,0.0,SOFT>HARD,6.0,0.3,0.3,0.4,0.3,0.3,0.2,0.0,0.0,0,0.0027288325703063963
R22403,COTA,65.0,21.0,23.3,88.6,long,cool,10.0,5.0,SOFT>MEDIUM,6.0,0.5,0.25,0.25,0.05,0.05,0.05,0.15,0.3,0,0.0027287466996470024
R05290,Spa,37.0,30.0,22.0,94.2,mid_short,mild,4.0,0.0,SOFT>HARD,7.0,0.35,0.25,0.4,0.35,0.25,0.35,0.0,0.0,0,0.0027278300048194735
R17516,COTA,36.0,30.0,22.2,87.8,mid_short,mild,6.0,0.0,SOFT>HARD,5.0,0.45,0.4,0.15,0.25,0.15,0.05,0.25,0.2,0,0.002727116261460058
R04238,Silverstone,32.0,31.0,21.9,89.8,short,warm,4.0,0.0,SOFT>HARD,7.0,0.35,0.3,0.35,0.35,0.3,0.25,0.0,0.0,0,0.0027267183896301896
R06809,Silverstone,39.0,33.0,23.9,94.7,mid_short,warm,5.0,0.0,HARD>MEDIUM,6.0,0.35,0.1,0.55,0.25,0.0,0.3,0.1,0.1,0,0.002726709360675447
R11354,Spa,43.0,27.0,22.5,94.0,mid_short,mild,5.0,0.0,HARD>SOFT,8.0,0.45,0.05,0.5,0.2,0.0,0.1,0.05,0.25,0,0.0027266802829481636
R10725,Silverstone,35.0,33.0,23.2,85.5,short,warm,5.0,0.0,SOFT>HARD,6.0,0.5,0.3,0.2,0.3,0.05,0.0,0.25,0.2,0,0.0027265724029796588
R09130,Silverstone,52.0,31.0,21.0,80.3,mid,warm,5.0,0.0,HARD>MEDIUM,8.0,0.05,0.4,0.55,0.0,0.2,0.4,0.2,0.05,0,0.002726558158849547
R23054,COTA,47.0,18.0,23.9,81.4,mid,cool,11.0,8.0,SOFT>HARD,3.0,0.4,0.4,0.2,0.15,0.1,0.05,0.1,0.1,0,0.0027262670642378747
R21877,COTA,40.0,36.0,22.8,80.1,mid_short,warm,11.0,9.0,HARD>SOFT>HARD,4.0,0.3,0.2,0.5,0.1,0.1,0.05,0.05,0.05,0,0.0027260530071817326
R00664,COTA,29.0,30.0,23.1,86.1,short,mild,5.0,0.0,SOFT>HARD,7.0,0.4,0.15,0.45,0.35,0.15,0.25,0.0,0.05,0,0.0027258639542551573
R03312,Monaco,36.0,28.0,23.3,84.2,mid_short,mild,4.0,0.0,SOFT>HARD,9.0,0.45,0.35,0.2,0.45,0.35,0.15,0.0,0.0,0,0.0027256710824293375
R02039,Monaco,40.0,32.0,20.2,89.1,mid_short,warm,2.0,0.0,MEDIUM>HARD,12.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0,0.002725598761992554
R24173,COTA,57.0,34.0,22.1,91.7,long,warm,10.0,4.0,MEDIUM>HARD,4.0,0.35,0.4,0.25,0.15,0.2,0.05,0.15,0.1,0,0.002725576689636761
R02846,Spa,33.0,33.0,23.4,89.8,short,warm,4.0,0.0,SOFT>HARD,7.0,0.35,0.1,0.55,0.35,0.1,0.35,0.0,0.0,0,0.0027255273289817934
R02199,Monza,29.0,29.0,20.6,86.8,short,mild,4.0,0.0,SOFT>HARD,10.0,0.5,0.25,0.25,0.5,0.25,0.15,0.0,0.0,0,0.002725290541545305
R09679,Monaco,51.0,33.0,20.6,83.6,mid,warm,6.0,0.0,SOFT>HARD,7.0,0.6,0.15,0.25,0.35,0.1,0.15,0.05,0.25,0,0.0027249582472589624
R15531,Bahrain,54.0,29.0,22.1,89.4,mid,mild,6.0,0.0,HARD>SOFT,8.0,0.25,0.2,0.55,0.15,0.05,0.15,0.15,0.1,0,0.0027244126114823954
R02150,Bahrain,38.0,28.0,23.0,93.5,mid_short,mild,4.0,0.0,HARD>MEDIUM,9.0,0.1,0.35,0.55,0.1,0.35,0.45,0.0,0.0,0,0.0027239001083290628
R28118,COTA,68.0,38.0,22.4,83.4,long,hot,9.0,11.0,HARD>MEDIUM,5.0,0.4,0.05,0.55,0.05,0.05,0.25,0.0,0.1,0,0.0027237815171664344
R18691,Monza,53.0,32.0,24.0,89.9,mid,warm,6.0,0.0,SOFT>HARD,6.0,0.4,0.35,0.25,0.3,0.15,0.1,0.2,0.1,0,0.0027235466676321708
R01144,COTA,36.0,31.0,21.8,85.5,mid_short,warm,3.0,0.0,MEDIUM>HARD,9.0,0.45,0.45,0.1,0.45,0.45,0.1,0.0,0.0,0,0.0027232734823272216
R21496,COTA,59.0,36.0,23.4,89.7,long,warm,10.0,6.0,MEDIUM>HARD,4.0,0.35,0.35,0.3,0.05,0.2,0.1,0.05,0.15,0,0.002722408209896992
R10763,Suzuka,39.0,31.0,22.1,93.9,mid_short,warm,6.0,0.0,SOFT>HARD,6.0,0.45,0.25,0.3,0.3,0.15,0.1,0.1,0.15,0,0.002722365609958081
R13898,Bahrain,47.0,31.0,23.4,91.1,mid,warm,6.0,0.0,HARD>MEDIUM,6.0,0.25,0.35,0.4,0.1,0.1,0.3,0.25,0.15,0,0.002722142285924264
R11456,COTA,52.0,32.0,21.7,93.3,mid,warm,5.0,0.0,MEDIUM>HARD,5.0,0.4,0.45,0.15,0.15,0.25,0.0,0.2,0.25,0,0.002721971400609116
R02746,Suzuka,29.0,32.0,20.5,83.9,short,warm,5.0,0.0,SOFT>HARD,10.0,0.6,0.2,0.2,0.5,0.2,0.15,0.0,0.1,0,0.00272189141237443
R27089,Bahrain,70.0,30.0,20.5,94.0,long,mild,10.0,6.0,HARD>MEDIUM,3.0,0.3,0.3,0.4,0.1,0.05,0.15,0.15,0.15,0,0.002721823388160675
R15435,Silverstone,50.0,31.0,22.4,80.2,mid,warm,5.0,0.0,HARD>SOFT,7.0,0.15,0.4,0.45,0.0,0.3,0.1,0.1,0.15,0,0.0027218174874247647
R24701,Spa,67.0,24.0,22.2,95.0,long,cool,11.0,6.0,HARD>SOFT,5.0,0.2,0.4,0.4,0.1,0.1,0.05,0.15,0.05,0,0.0027215608925668234
R16064,Spa,47.0,33.0,20.1,87.1,mid,warm,6.0,0.0,HARD>SOFT,6.0,0.45,0.2,0.35,0.25,0.05,0.05,0.15,0.2,0,0.002721505996132506
R09498,Silverstone,51.0,32.0,20.8,94.5,mid,warm,6.0,0.0,HARD>MEDIUM,6.0,0.4,0.2,0.4,0.25,0.15,0.3,0.05,0.15,0,0.0027211135455491877
R17043,Silverstone,49.0,34.0,23.5,84.8,mid,warm,6.0,0.0,SOFT>HARD,5.0,0.45,0.3,0.25,0.25,0.2,0.15,0.1,0.2,0,0.0027201748991091176
